name,repository
icws,https://github.com/InteractiveIntelligence/ICWSRubyGem
icu4r_19,https://github.com/pedz/icu4r_19
mlist,https://github.com/aiwilliams/mlist
omniauth-fidor,https://github.com/sgerrand/omniauth-fidor
couch_view,https://github.com/moonmaster9000/couch_view
ibham,https://github.com/bloc40/ibham
visualsearch-rails,https://github.com/gemathon-rockets/visualsearch-rails
xml_to_form,https://github.com/nitanshu/xmlToForm
busser-goss,https://github.com/kisoku/busser-goss
dir_model,https://github.com/FinalCAD/dir_model
viz,https://github.com/johnnyt/viz
vizjerai-avalara,https://github.com/vizjerai/avalara
iain-not,https://github.com/iain/not
couch_scheduler,https://github.com/moonmaster9000/couch_scheduler
i18n_redis,https://gitlab.com/adsuper1/codetest
i18n_po_tools,https://github.com/stepin/i18n_po_tools
i18n_plus,https://github.com/olivere/i18n_plus
vmonkey,https://github.com/RallySoftware/vmonkey
vocker,https://github.com/fgrehm/vocker
akkordarbeit,https://github.com/JoergWMittag/akkordarbeit
ruby_stats,https://github.com/skcript/ruby-stats
rubyshift,https://github.com/gnurag/rubyshift
couch_photo,https://github.com/moonmaster9000/couch_photo
voluntary_scholarship,https://github.com/volontariat/voluntary_scholarship
voluntary_translation,https://github.com/volontariat/voluntary_translation
voluntary_text_creation,https://github.com/volontariat/voluntary_text_creation
i18n-assets,https://github.com/maximgladkov/i18n-assets
hypodermic,https://github.com/loe/hypodermic
simple-rails-deploy,https://github.com/brain-geek/simple-rails-deploy
hubdown,https://github.com/knomedia/hubdown
voyager_api,https://github.com/cul/voyager_api
vscripts,https://github.com/vghn/vscripts
simple_resource,https://github.com/jarijokinen/simple_resource
google_product_type_taxonomy,https://github.com/nzajt/google_product_type_taxonomy
embulk-input-sequence,https://github.com/tomykaira/embulk-input-sequence
self-flagellation,https://github.com/bscofield/self-flagellation
waddup,https://github.com/timkurvers/waddup
portera,https://github.com/ericgj/portera
http-log-parser,https://gitlab.com/maplex/MotorDeBusca_ED
kiriban_getter,https://github.com/sue445/kiriban_getter
name-dot-com,https://github.com/masonforest/name-dot-com
wakeup,https://github.com/ankurp/wakeup
fastlane-plugin-rocket_chat,https://github.com/thiagofelix/fastlane-plugin-rocket_chat
ruboty-xmpp,https://github.com/minamimonji/ruboty-xmpp
omniauth-boletosimples,https://github.com/BoletoSimples/omniauth-boletosimples
wankel,https://github.com/malomalo/wankel
http-exceptions,https://github.com/rainforestapp/http-exceptions
html-pipeline-wiki-link,https://github.com/lifted-studios/html-pipeline-wiki-link
mkv,https://github.com/gokuu/mkv
warnings,https://github.com/postmodern/warnings
popo,https://github.com/poysama/popo
fluent-plugin-path2tag,https://github.com/skuwa229/fluent-plugin-path2tag
semantic_grid,https://github.com/gavinhughes/semantic_grid
raport,https://github.com/HitFox/raport
utopia-gallery,https://github.com/ioquatix/utopia-gallery
omeka-recipes,https://github.com/waynegraham/omeka-recipes
unidom-dictionary,https://github.com/topbitdu/unidom-dictionary
was_new_record,https://gitlab.com/wickchucked/dwell-react
mksm-rubyzip,https://github.com/ali-graham/rubyzip
coop,https://github.com/evanwalsh/coop
hstorable,https://github.com/kimrgrey/hstorable
watir_testlink_framework,https://github.com/Lingewoud/watir_testlink_framework
hrmparser,https://github.com/teich/hrmparser
cool.io-websocket,https://github.com/maxjustus/cool.io-websocket
convertible,https://github.com/jkraemer/convertible
waw,https://github.com/blambeau/waw
conversations,https://github.com/roughneck/conversations
wbzyl-seminarium,https://gitlab.com/pun4drunk/yii-process-control
ruby-bulksms,https://github.com/basayel/ruby-bulksms
simple_solr,https://github.com/tilsammans/simple_solr
hotpixiv,https://github.com/mapserver2007/hotpixiv2
angular-material-rails,https://github.com/AlexVangelov/angular-material-rails
contributors,https://github.com/botanicus/contributors
metapage,https://github.com/protonet/metapage
hosttag,https://github.com/gavincarr/hosttag
horsefield,https://github.com/apa512/horsefield
inherited_class_var,https://github.com/FinalCAD/inherited_class_var
horde_rpc,https://github.com/mojolingo/horde_rpc
Bluebie-legs,https://github.com/Bluebie/legs
hookers,https://github.com/rhruiz/hookers
hook,https://github.com/moonmaster9000/hook
arison,https://github.com/toyama0919/arison
simple_ssh,https://github.com/szuecs/simple_ssh
rails_admin_rst_theme,https://github.com/rstgroup/rails_admin_rst_theme
cloudscrape_client,https://github.com/cloudscrape/cloudscrape-client-ruby
fluent-plugin-systemd,https://github.com/reevoo/fluent-plugin-systemd
blombo,https://github.com/andys/blombo
semaphore_classification,https://github.com/geminisbs/semaphore_classification
infobar,https://github.com/flori/infobar
stroop,https://github.com/paulgoetze/stroop
ruby_ai,https://github.com/igavriil/ruby_ai
webpage-archivist,https://github.com/archiloque/webpage-archivist
dvd_ripper,https://github.com/mattnichols/dvd_ripper
xcopen,https://github.com/madson/xcopen
cells-mailer,https://github.com/timoschilling/cells-mailer
hoe-heroku,https://github.com/bleything/hoe-heroku
rubycoin,https://github.com/AxisOfEval/rubycoin
hoc,https://github.com/yegor256/hoc
rubycon,https://github.com/nTraum/rubycon
websocket-rack-noodles,https://github.com/DamirSvrtan/websocket-rack
hmstools,https://github.com/kreitje/HMSTools
websolr-sunspot_rails,https://github.com/omc/websolr-sunspot_rails
hjw3001-flickrx,https://gitlab.com/koszycki-wojciech/angular-anatomy
page-objectify,https://github.com/smoll/page-objectify
hivemeta,https://github.com/fsfiii/hivemeta
weighted_random,https://gitlab.com/unofficial-mirrors/reproducible-website
welements,https://github.com/matmalone/welements
hecks,https://github.com/chrisyoung/hecks
wflt,https://github.com/shikhalev/wflt
poller-json,https://github.com/mkrogemann/poller-json
conscript,https://github.com/slorek/conscript
jsontableschema,https://github.com/frictionlessdata/jsontableschema-rb
spryte,https://github.com/zeeraw/spryte
whiny_rendering,https://gitlab.com/Francis0121/sample
bankstatement_txt,https://github.com/jrobertson/bankstatement_txt
hash_ish,https://github.com/amorphid/hash_ish
whispr,https://github.com/simulacre/whispr
whiteorblack-rails,https://github.com/gemathon-rockets/visualsearch-rails
whitewash,https://github.com/angdraug/whitewash
valigator-csv,https://github.com/emartech/valigator-csv
hirameki,https://github.com/yuki24/hirameki
poleica,https://github.com/antoinelyset/poleica
mongoload,https://github.com/karloku/mongoload
sshkit-interact,https://github.com/ydkn/sshkit-interact
hijacker,https://gitlab.com/st3v3nhunt/JSON-Cookie
active_job_metadata,https://github.com/adamsanderson/active_job_metadata
wick,https://github.com/aanand/wick
hierarchical_menu,https://github.com/gderosa/hierarchical_menu
logstash-filter-mautic,https://github.com/zapur1/logstash-filter-mautic
conjur-asset-proxy-api,https://github.com/conjurinc/conjur-asset-host-factory
wicked-with-previous-support,https://github.com/mostafaAli/wicked
wicket,https://github.com/rurabe/wicket
pogoapp-api,https://github.com/pogoapp/pogoapp.rb
hexcms-rails,https://github.com/NoICE/hexcms-rails
miyuki,https://github.com/RoxasShadow/Miyuki
volunteermatch,https://github.com/evanscloud/volunteermatch
yap-rawline,https://github.com/zdennis/rawline
shop_storm_cops,https://github.com/skyverge/shopstorm-cops
willnet_ssl_requirement,https://gitlab.com/TheBaconSpace/BeamStats
japanese-bookkeeping-svg,https://github.com/gunyarakun/japanese-bookkeeping-svg
cloudkeeper-one,https://github.com/the-cloudkeeper-project/cloudkeeper-one
simple_stream,https://github.com/jasonkriss/simple_stream
helpers,https://github.com/botanicus/helpers
mongoid_versioning,https://github.com/tomasc/mongoid_versioning
health_mode,https://github.com/liangzan/health_mode
simple_tags,https://github.com/tscolari/simple_tags
activerecord-duplicate,https://github.com/ream88/activerecord-duplicate
bumpversion,https://github.com/dlanileonardo/bumpversion
awsfinder,https://github.com/fairfaxmedia/awsfinder
bless,https://github.com/DevL/bless
bleetz,https://github.com/PANZERBARON/bleetz
mixtli-mixtli-fred,https://github.com/mixtli/fred
have_table,https://gitlab.com/donnygunawan93/zzz
bloom_remit,https://github.com/imacchiato/bloom_remit-rails
soap-object,https://github.com/cheezy/soap-object
with,https://gitlab.com/altom/wordpress_cs
has_secure_attribute,https://github.com/pmatsinopoulos/has_secure_attribute
playfair,https://github.com/chrisdinn/Playfair
has_money,https://github.com/samvincent/has_money
plate,https://github.com/jdtornow/plate
with_validations,https://github.com/bytesource/with_validations
wkcheck,https://github.com/dennmart/wkcheck
mc_dump,https://github.com/MYOB-Technology/mc_dump
hash-proxy,https://github.com/seifertd/hash-proxy
hash_out,https://github.com/davejachimiak/hash_out
plat,https://github.com/moonfly/plat
lita-doubler,https://github.com/dpritchett/lita-doubler
wml_action,https://github.com/pancho-bo/wml_action
configfiles,https://gitlab.com/haisderreswind1979/Gomez
ruby_email,https://github.com/Nephos/RubyEmail
active-record-profiler,https://github.com/kindjar/active_record_profiler
woli,https://github.com/jistr/woli
has_heartbeat,https://github.com/awexome/has_heartbeat
sortinghat,https://github.com/praymann/sortinghat
rubyfw,https://github.com/iZsh/rubyfw
nightman,https://github.com/fairfaxmedia/nightman
biweek_finder,https://github.com/totallymike/biweek_finder
activerecord-db-tools,https://github.com/craigkerstiens/activerecord-db-tools
bitsy-bitcoin,https://github.com/ramontayag/bitsy
has_dynamic_fields,https://github.com/jasonayre/has_dynamic_fields
eventql,https://github.com/eventql/eventql
wordze,https://gitlab.com/unity-linux-pkgs-graphical-common/gstreamer-plugins-base
clian,https://github.com/yoshinari-nomura/clian
workflow_kit,https://github.com/fiedl/workflow_kit
unidom-sequence,https://github.com/topbitdu/unidom-sequence
has_attributes_from,https://gitlab.com/minotnepal/lily
arton-nlize,https://github.com/arton/nlize
velibe,https://github.com/AdrieanKhisbe/velibe
bitmask_attributes_helpers,https://github.com/ryanlchan/bitmask_attributes_helpers
mongoid_text_search,https://github.com/steverandy/mongoid_text_search
discourse_cli,https://github.com/oblakeerickson/discourse_cli
concen,https://github.com/steverandy/concen
wowlog,https://github.com/m-mizutani/wowlog
playsms,https://github.com/WIU/playsms-ruby
pivotal-jeweler,https://github.com/technicalpickles/jeweler
harking-acts_as_graph,https://github.com/harking/acts_as_graph
birkirb-acts_as_serializable,https://gitlab.com/pcarpio/django-paypal-store-example
caprese,https://github.com/nicklandgrebe/caprese
wtf,https://gitlab.com/Acidburn0zzz/coco
comrade,https://github.com/aitherios/comrade
fig_magic,https://github.com/tk8817/fig_magic
happypdf_json_schema,https://github.com/happyPDF/happypdf_json_schema
bio-sra,https://github.com/wwood/bioruby-sra
bio-octopus,https://gitlab.com/origami2/token-provider-client-io
RubyGlobe,https://github.com/six519/RubyGlobe
wwmd,https://gitlab.com/albin-stjerna/grupparbete
hanvox,https://github.com/NateBarnes/hanvox
handle_search,https://github.com/addagger/handle_search
aiwilliams-plugit,https://github.com/aiwilliams/plugit
hammerspace-fork,https://github.com/akerl/hammerspace
haml-server,https://gitlab.com/Mrfathin/YSC
hallon,https://github.com/Burgestrand/Hallon
ruby-googleloader,https://github.com/jjuliano/ruby-googleloader
mixtli-fred,https://github.com/mixtli/fred
pivotal-api,https://github.com/factor-io/pivotal-api
o_dbm,https://github.com/keiju/o_dbm
symbolify,https://github.com/janlelis/symbolify
binder,https://github.com/moonmaster9000/binder
xmlbuilder,https://github.com/Coderzthereal/xmlbuilder
nagi,https://github.com/bengler/nagi
compass-pattern-primer,https://github.com/alienresident/compass-pattern-primer
lita-whats-brad-eating,https://github.com/dpritchett/lita-whats-brad-eating
xHire-validates_as_email,https://github.com/xHire/validates_as_email
haberdasher,https://github.com/kchien/haberdasher
binary-protocol,https://github.com/potatosalad/binary-protocol
xig_installer,https://github.com/wtnabe/xig_installer
normale_distribution,https://github.com/Nephos/NormaleDistribution
h13ronim-gcal4ruby,https://github.com/h13ronim/gcal4ruby
sensu-cli-compat,https://github.com/xrobau/sensu-cli
fife,https://github.com/Aetherus/fife
spid-es,https://github.com/EuroServizi/spid-es
xls_html_cleaner,https://github.com/wtnabe/xls_html_cleaner
mobinfo,https://github.com/forresty/mobinfo
gyordanov-sequel_extjs,https://github.com/gyordanov/sequel_extjs
xmimodel,https://github.com/marvinsiq/xmimodel
pirate-autonzb,https://github.com/pirate-xx/autonzb
gwt_widgets,https://github.com/joelbyler/gwt_widgets
gurke,https://github.com/jgraichen/gurke
aliyun-oss-rails4,https://github.com/TimLang/aliyun-oss-sdk-for-ruby
biburi,https://github.com/gaurav/biburi
compass-chameleon,https://github.com/leonderijke/compass-chameleon
xml_to_json,https://gitlab.com/rekby-archive/fsextender
xmlvalidate,https://github.com/dbrady/xmlvalidate
guillermo-groff,https://github.com/guillermo/groff
bhauman-twroute,https://github.com/bhauman/Twroute
guard-resque-scheduler,https://github.com/dlnichols/guard-resque-scheduler
xplenty-api,https://github.com/xplenty/xplenty.rb
active_mailbox,https://gitlab.com/saparvia/orcid2rdf
guard-notifier-blink1,https://github.com/Sixeight/guard-notifier-blink1
comodule,https://github.com/zeneffect/comodule
pyrosome,https://github.com/cheerfulstoic/pyrosome
odata-model,https://github.com/ruby-odata/odata-model
spunk,https://github.com/parabuzzle/spunk
yahoo_finance_currency,https://github.com/peertransfer/yahoo_finance_currency
common-crawl-index,https://github.com/VerticalSet/common-crawl-index
yahoo_nba,https://github.com/jamesjn/yahoo_nba
yahoo_web_api,https://gitlab.com/sapp/WoLFPSort
sinja-sequel,https://github.com/mwpastore/sinja-sequel
puppet_factset,https://github.com/declarativesystems/puppet_factset
betty_resource,https://github.com/bettyblocks/betty_resource
obstacles,https://github.com/enthrops/obstacles
commentable,https://gitlab.com/baptiste/alamud
guard-cunit,https://github.com/teacup-on-rockingchair/guard-cunit
yaml_config,https://github.com/lunich/yaml_config
guard-consistency_fail,https://github.com/ptyagi16/guard-consistency_fail
bloom_net_central_client,https://github.com/imacchiato/bloom_net_center_client-ruby
home_assistant-ble,https://github.com/kamaradclimber/home_assistant-ble
tm2gsv,https://github.com/hardpixel/tm2gsv
command-unit,https://github.com/samsalisbury/command-unit
command_test,https://github.com/oggy/command_test
pipa-statelogic,https://gitlab.com/gcapezio/Homework4
middleman-tansu,https://github.com/yterajima/middleman-tansu
gimbal,https://github.com/pacso/gimbal
grump,https://github.com/marekjelen/grump
gruby,https://github.com/fazibear/gruby
command_bus,https://github.com/louissalin/command_bus
yardstick-themekit,https://github.com/yardstick/themekit
yard-virtus,https://github.com/DimaD/yard-virtus
fastlane-plugin-badge,https://github.com/HazAT/fastlane-plugin-badge
agraham-rubyzip,https://github.com/ali-graham/rubyzip
middleman-swift,https://github.com/micalexander/middleman-swift
growl_car,https://github.com/matthewshafer/growl_car
ruby_box,https://github.com/anarchocurious/ruby_box
groundskeeper,https://github.com/krainboltgreene/groundskeeper.gem
better-money,https://github.com/shaynekang/better-money
state_design_pattern,https://github.com/dwayne/state_design_pattern
cm,https://github.com/adrianwebb/cm
agouti,https://github.com/CWISoftware/agouti
yetty,https://github.com/chrisroberts/yetty
pinch_hitter,https://github.com/stevenjackson/pinch_hitter
yhara-lifelog,https://gitlab.com/alkmim/arm-cross-toolchain-debian
yhara-ruby-sl,https://github.com/yhara/ruby-sl
ym4r-anonymizer,https://github.com/xiaohui-zhangxh/ym4r-anonymizer
mongoid-preferences,https://github.com/mtoso/mongoid-preferences
yob-san,https://github.com/yob/san
mhennemeyer-speccify,https://gitlab.com/nmcalabroso/cs131mp2
yodo,https://github.com/garysweaver/yodo
gh-issues-inspector,https://github.com/orta/gh_inspector
color_palette,https://github.com/hsgubert/color_palette
gray_logger,https://github.com/DarkSwoop/gray_logger
color-logger,https://github.com/hoblin/color-logger
youtube_dlhelper,https://github.com/saigkill/youtube_dlhelper
youtube_embed,https://github.com/MohitSharma/youtube_embed
activerecord-clean-db-structure,https://github.com/lfittl/activerecord-clean-db-structure
ytools,https://gitlab.com/dtcsource/dtc-xen
socky-client,https://github.com/socky/socky-client-ruby
active_leonardo,https://github.com/marcomd/Active_Leonardo
yuzu,https://github.com/awmartin/yuzu
mystro-client,https://github.com/mystro/client
shopping-cart,https://github.com/kirill-oleynik/ShoppingCart
piecon-rails,https://github.com/ankit8898/piecon-rails
embulk-filter-distinct,https://github.com/civitaspo/embulk-filter-distinct
colorit,https://github.com/domnikl/colorit
bemurphy-cinch-last_seen,https://gitlab.com/mythemes/garden
bell,https://gitlab.com/sioteaconthit1989/Griffin
lambit,https://github.com/willdrew/lambit
mongoid_form,https://github.com/ExReanimator/mongoid_form
userswitch,https://github.com/kodius/userswitch
zencoder-cli,https://github.com/zencoder/zencoder-cli
zend,https://github.com/JeanMertz/zend
grape-swagger-representable,https://github.com/ruby-grape/grape-swagger-representable
http-wiretap,https://gitlab.com/MuthuNithya/diy-crafts
vagrant-fractal,https://github.com/goruha/vagrant-fractal
picky-live,https://github.com/floere/picky
trooper,https://github.com/madwire/trooper
avro-jruby,https://github.com/aia/avro-gem-jruby
falconer,https://github.com/jimrhoskins/ruby-falconer
scirb_learn,https://github.com/pygospa/SciRb-learn
mediainfo,https://gitlab.com/stalker/ccpp
ecm_pictures,https://github.com/robotex82/ecm_pictures
embulk-input-zendesk,https://github.com/treasure-data/embulk-input-zendesk
2gis,https://github.com/Vetal4eg/2gis
synthesize,https://github.com/jwhayman/rSynthesize
natural_resource,https://github.com/Haar/natural_resource
asciidoctor-bespoke,https://github.com/asciidoctor/asciidoctor-bespoke
sensu-handler-prowl,https://github.com/tiengo/sensu-handler-prowl
remote_syslog,https://github.com/papertrail/remote_syslog
fiddler,https://github.com/cybersecure/fiddler
expectedbehavior-rubyzip,https://github.com/expectedbehavior/rubyzip
fairtilizer-vpim,https://gitlab.com/wak/wak-sxml-tools
cmdb,https://github.com/rightscale/cmdb
kucodiff,https://github.com/grosser/kucodiff
tb_cms,https://bitbucket.org/moser-inc/tb_cms
boletorb,https://github.com/filipemonteiroth/boletorb
logstash-filter-augment,https://github.com/alcanzar/logstash-filter-augment
shoestrap-rails,https://github.com/jonathanpike/shoestrap
ratonga,https://gitlab.com/mrseagull/player
pipelines,https://github.com/sujoyg/pipelines
unix_user_manager,https://github.com/mrThe/unix_user_manager
cod,https://gitlab.com/coyotebringsfire/cardgame
jekyll-tidy,https://github.com/apsislabs/jekyll-tidy
kang,https://github.com/tdoan/kang
tb_media,https://bitbucket.org/moser-inc/tb_media
facebookdp,https://gitlab.com/avc1/transsysmodels
to_net_me_api,https://github.com/sergey-chechaev/to_net_me_api
toolbelt,https://github.com/crushlovely/toolbelt
couch_cloner,https://github.com/moonmaster9000/couch_cloner
ortho,https://gitlab.com/faiz-bloq/bloq-scheduler
s3backup,https://github.com/takeshy/s3backup
hatchy,https://github.com/hugomarquez/hatchy
rom-filesystem,https://github.com/hecrj/rom-filesystem
qtool,https://gitlab.com/redcore/redcore-build
freegeoip-ruby,https://github.com/TheNaoX/freegeoip
oz_holidays,https://github.com/andys/oz_holidays
nanoc-polly,https://github.com/pollypost/nanoc-polly
rwr-redux,https://github.com/netguru/rwr-redux
simple-server,https://github.com/jslabovitz/simple-server
data-writer,https://github.com/kl/data-writer
kitchen-habitat,https://github.com/test-kitchen/kitchen-habitat
rdf-jena,https://github.com/abargnesi/rdf-jena
xthread,https://github.com/keiju/xthread
active_mac,https://gitlab.com/kidakadeshia/kryonet
encryption_activator,https://github.com/andys/encryption_activator
biotcm-lmma,https://github.com/biotcm/biotcm-lmma
sensu-plugins-eep,https://github.com/sensu-plugins/sensu-plugins-eep
polycom,https://github.com/sumitbirla/polycom
r53watch,https://github.com/fairfaxmedia/r53watch
yada_yada,https://github.com/ConradIrwin/yada_yada
getFx-cq,https://github.com/chrisquinnr/getFx
luna_scanner,https://github.com/qichunren/luna-scanner
devball,https://github.com/nexopia/devball
yahm,https://github.com/ubpb/yahm
deprecated_columns,https://github.com/alphagov/deprecated_columns
fuzzy-string,https://github.com/deepfryed/fuzzy-string
ottra,https://gitlab.com/pikewb/styLexer
weak_headers,https://github.com/kenchan0130/weak_headers
ditto,https://github.com/townsen/ditto
go_card,https://gitlab.com/hanlei/hello
retreval,https://github.com/slhck/retreval
lorem_ipsum_amet,https://github.com/yagooar/lorem_ipsum_amet
keymail,https://github.com/alcesleo/keymail
avro_turf_enchanced,https://github.com/dasch/avro_turf
buggie,https://github.com/caelum/buggie
middleman-zip,https://github.com/itsmattm/middleman-zip
rolistic,https://github.com/carlzulauf/rolistic
alternate-folder,https://gitlab.com/siduction-kde-applications/kcontacts
tableize,https://github.com/christianblais/tableize
fm,https://github.com/xman/ruby-fm
sensu-plugins-unicorn,https://github.com/sensu-plugins/sensu-plugins-unicorn
traffic_cop,https://gitlab.com/ax_deps/ivt
hollybush,https://github.com/ijonas/hollybush
angular-gem,https://github.com/ets-berkeley-edu/angular-gem
guard-jenkins,https://github.com/justinstoller/guard-jenkins
datapage,https://github.com/acme/ruby-data-page
trak,https://github.com/sharplet/trak
backend_translator,https://github.com/jesus-sayar/backend_translator
logstash-codec-frame,https://github.com/dcm4che/logstash-codec-frame
faraday-cli,https://github.com/adamluzsi/faraday-cli.rb
orcid_client,https://github.com/datacite/orcid_client
twitter_api,https://github.com/niwasawa/twitter-api-ruby-thin-client-wrapper
rgrove-synchrotron,https://gitlab.com/tbwtiot/kernel_source
smartfox_jruby,https://github.com/smecsia/smartfox_jruby
jekyll-spotify,https://github.com/MertcanGokgoz/Jekyll-Spotify
wordpress-wxr,https://bitbucket.org/epub_dev/wordpress-wxr
xronor,https://github.com/dtan4/xronor
freakonomics,https://github.com/fteem/freakonomics
fastlane-plugin-report,https://github.com/BrunoMiguens/fastlane-plugin-report
rails_event_store,https://github.com/arkency/rails_event_store
mixcloud-rb,https://github.com/jsilva/mixcloud-rb
brainsome_typus,https://github.com/brainsome-de/typus
pass_nils_to,https://github.com/pelargir/pass_nils_to
guard_boilerplate,https://github.com/fnichol/guard_boilerplate
rassphrase,https://github.com/guzart/rassphrase
whodump,https://github.com/benbjohnson/whodump
ruby_pocket,https://github.com/thiagoa/ruby_pocket
fuzzy_time,https://github.com/patricklewis/fuzzy_time
kcluster,https://github.com/twitter-archive/kestrel
sparsacus,https://github.com/tomasbasham/sparsacus
ontraport,https://github.com/hamzatayeb/ontraport-ruby
loadcfg,https://github.com/j4rs/loadcfg
googler,https://github.com/thinkphp/googler
video_grabber,https://github.com/BRIDGE2THINK/video_grabber
smartystreets_api,https://github.com/florrain/smartystreets_api
solidus_searchkick,https://github.com/elevatorup/solidus_searchkick
neon,https://github.com/ujjwalt/neon
mdbe,https://github.com/johnnyt/mdbe
type_array,https://github.com/methodmissing/type_array
redis-sentinel2,https://github.com/flyerhzm/redis-sentinel
allsum-client,https://github.com/jbc22/allsum-client
office-ui-fabric-core-rails,https://github.com/craigplummer/office-ui-fabric-core-rails
jaswope-mongrel_proctitle,https://gitlab.com/open-ragnarok/roint
csvify,https://github.com/elimayost/csvify
logstash-output-opsgenie,https://github.com/opsgenie/logstash-output-opsgenie
picky-generators,https://github.com/floere/picky
pdf_to_swf-paperclip-processor,https://gitlab.com/Andreyev/imageapi
custom_captcha,https://github.com/vkill/custom_captcha
ultra_markdown,https://github.com/rocodev/ultra_markdown
roundup,https://github.com/deepfryed/roundup
jason-orm,https://github.com/dsci/Jason
pickle-mongodb,https://github.com/nicholasjackson/pickle-mongodb
sparsacus-google_merchant,https://github.com/tomasbasham/sparsacus-affiliate-window
cli_config,https://github.com/jreinert/cli_config
wanabe-definition,https://github.com/wanabe/definition
paperclip_upload,https://github.com/platanus/rails_pallet
pikaday-gem,https://github.com/ets-berkeley-edu/pikaday-gem
pdf_split_bookmark-pdftk,https://github.com/breckenedge/pdf_split_bookmark-pdftk
fluent-plugin-redis-url-tracker,https://github.com/detfis/fluent-plugin-redis-url-tracker
moro-ruby19_monkey,https://github.com/moro/ruby19_monkey
cheflow,https://github.com/joelmoss/cheflow
pureftpdinator,https://github.com/snarlysodboxer/pureftpdinator
obscurify_attribute,https://github.com/vraravam/obscurify_attribute
parsetree19,https://github.com/rocky/rb-parsetree19
rzabbix,https://github.com/neerfri/rzabbix
rtex,https://github.com/bruce/rtex
fluent-plugin-collectd-influxdb,https://github.com/giannello/fluent-plugin-collectd-influxdb
rspec_random,https://github.com/sujoyg/rspec_random
gorg-rabbitmq_bot,https://github.com/gadzorg/gorg_service
bear-sass,https://github.com/robin850/bear
scandex,https://github.com/poitch/scandex
emerald,https://github.com/Quintus/emerald
volley,https://github.com/shawncatz/volley
jdbc-url,https://github.com/jkutner/jdbc-url
steenzout-dao,https://github.com/steenzout/ruby-dao
callstack,https://github.com/dtsato/callstack
eiwaji,https://github.com/Ruin0x11/eiwaji
drano,https://gitlab.com/ItsLachy/hexo
rtkit,https://github.com/dicom/rtkit
easy_auth-oauth,https://github.com/DockYard/ruby-easy_auth-oauth
Codependent,https://github.com/jtompkins/codependent
netzke-redis-persistence,https://github.com/firemind/netzke-redis-persistence
freshbooks_client,https://github.com/littlelines/freshbooks_client
vagrant-fog-box-storage,https://github.com/natlownes/vagrant-fog-box-storage
curiosity,https://github.com/tinbka/curiosity
vagrant-global-status,https://github.com/fgrehm/vagrant-global-status
rspec-json_matchers,https://github.com/PikachuEXE/rspec-json_matchers
marauder,https://github.com/samueljamesbell/marauder
toggl_cache,https://github.com/rchampourlier/toggl_cache
gremlin_client,https://github.com/marcelocf/gremlin_client
csquares,https://github.com/broughcut/csquares
widget_builder,https://github.com/egjiri/widget_builder
confpkgs,https://github.com/martin1/confpkgs
biosphere,https://github.com/UnityTech/biosphere
cuttlebone,https://github.com/gbence/cuttlebone
twitter_bootstrap_sass,https://github.com/thedelchop/twitter_bootstrap_sass
puzzled,https://gitlab.com/waldi/archvsync
wakoopa-rbfnv,https://github.com/menno/rbfnv
greener,https://github.com/smoll/greener
fluent-plugin-rethink,https://github.com/kureikain/fluent-plugin-rethink
ruby_fly,https://github.com/tobyclemson/ruby_fly
usman,https://github.com/right-solutions/usman
adorable_cat,https://github.com/rishijain/adorable_cat
docxer,https://github.com/gtimti/docxer
tabulator,https://github.com/chapuzzo/tabulator
paperclip-mozjpeg,https://github.com/svoboda-jan/paperclip-mozjpeg
active_record_doctor,https://github.com/gregnavis/active_record_doctor
rapflag,https://github.com/zdavatz/rapflag
superauther,https://github.com/charliesome/superauther
git-it,https://github.com/more-ron/git-it
redis-messages,https://github.com/seivan/redis-messages
yolodice-validator,https://github.com/ethan-nx/yolodice-validator
middleman-asciidoc,https://github.com/middleman/middleman-asciidoc
ccmath,https://github.com/gogotanaka/ccmath
fluent-plugin-td,https://github.com/treasure-data/fluent-plugin-td
fluent-plugin-weather,https://github.com/ToQoz/fluent-plugin-weather
service_mock,https://github.com/cheezy/service_mock
marnen-validation_reflection,https://github.com/marnen/validation_reflection
favicon-ruby,https://github.com/bordeeinc/favicon-ruby
kafka-clients-jruby,https://github.com/burtcorp/kafka-clients-jruby
iron_cuke,https://github.com/yosemsweet/iron_cuke
kitchen-oraclecloud,https://github.com/chef-partners/kitchen-oraclecloud
fighter_base,https://github.com/bcbroom/FighterBase
fisherman,https://github.com/rustygeldmacher/fisherman
seed_upgrade,https://github.com/vkill/seed_upgrade
service_packer,https://github.com/FX-HAO/service_packer
tinytyping,https://github.com/ofk/tinytyping
pdc,https://github.com/product-definition-center/pdc-ruby-gem
rgitflow,https://github.com/Nunnery/rgitflow
capistrano-scm-none,https://github.com/candland/capistrano-scm-none
allgems,https://github.com/spox/allgems
rspec_more,https://github.com/ywen/rspec_more
bailiff,https://github.com/marekjelen/bailiff
guard-jest,https://github.com/nathanstitt/guard-jest
mikepark-xfigrb,https://github.com/mikepark/xfigrb
rocksteady,https://github.com/bruce/rocksteady
gui_foldable_content,https://gitlab.com/wonay/gui_foldable_content
ip_methods,https://github.com/morellon/ip_methods
ft,https://gitlab.com/monju023/29_class
ip_address,https://gitlab.com/suyesh/example-sorcery
pollex,https://github.com/AlexNisnevich/pollex
briandoll-rails_framework_diff,https://github.com/briandoll/rails_framework_diff
narrator,https://github.com/jweakley/narrator
unfickle,https://github.com/narshlob/unfickle
