name	url	sha1	sha256	sha512
ruby-1.8.6-p286	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p286.tar.gz	8d666e2fc7076bbebed1be02c16ee4cca364ba3c	1774de918b156c360843c1b68690f5f57532ee48ff079d4d05c51dace8d523ed	77ec330dcc655890c1ac20ae00fd3c93a524e29f6ad8637bed743220d04fb58a65da904d608f34e0a0d992886b854fe4726b66fe86442dd63e877493eae9f570
ruby-1.8.3	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.3.tar.gz	407e70377214fcb812cdbb86a3e1b735e69b7cff	e0711c8aaf03c00810e84679a060a20d6e262e64fd87fe37d9b03a8b8a2b6e90	dbe59e4fec8e64d27f8599d6ffb14431eb47dcace400eea8f26024a21f0f80870531e5e18e923a03d9b2a6fa0dfc251d7c7d0979ebcc7454a211c36abc1cd19a
ruby-1.8.7-preview2	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-preview2.tar.bz2	5f206ec71426ae3c07aca2ffefa44d4ca6515ac0	d02c1d22bff5c8365aa4adb25387950c0b58206a18cb18afcc4f2bd9401997e5	c5bc2f10eb5b8e4988f9a0dbe91fecbb4ae2fd7f1b89e557676718d08991f5d2ecef893a9766b5d9c2ccd60ee61881672616fd396c12261ac0f70fb0bbe22a3e
ruby-1.8.7-p358	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p358.tar.gz	a20a66ec6d7d7ce13b621941a0e0c8c5240b584a	9e0856d58830e08f1e38233947d859898ae09d4780cb1a502108e41308de33cb	a4249df43e1575fdcb84ef782163f5a2168f3705b5dff332b07ca9374ff71f3c78735c65deb86a4fb62439b5a3c6efbaf317ae1cbaa6041c431e9b2e5821a02d
ruby-1.8.6-p36	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p36.tar.gz	8146074ddfdc7d1dedc172b4956a8b131c0f58bf	1a9db5f4720a7023d9ecfaa6c4128ecb5f8cd59460744fb4b5f3b64ed3786935	834a2634f6987de66c6c5309ea3f7fa08ef0f2d7b64a3757d6e9c242bc66e67c453c29a10ba87a5d1d9a60bb35492d697570781af54346f5495da300974846ad
ruby-1.8.6-p383	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p383.zip	3f68bc37440965d79ee3d1e45ed907a7d947736f	2dd0ddd8ed378e417d47aeb446eb07ded3d53b1952ad3a4d7676f617221331a1	9aaa18bfbaff4c589f0c75501e514df0a735871b70a9e21721702e4f8dcfb9dfdf0a7dfd6acc655a5ccf5b02eeada2a189a73518bec06f121bd5095083334980
ruby-1.8.5-p12	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p12.tar.gz	15a34958c12e2fe5f41bec0ac935398b60d9c72e	c72ad433adee87c79ece02f506008afa9ea783a11d1acdaf4107306caede5d0a	ef034a16fc077b9b501c46d34143900010834e824e329dba95cd1c92e137887ce349ea4618ced4fed6d36af179c8f55762d8b5f42ce673b8714630de8094226a
ruby-1.8.7-p302	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p302.tar.gz	1c893e85b4d34e8ddfd229241ec7fb4c8e8a8c7e	5883df5204de70762602ce885b18c8bf6c856d33298c35df9151031b2ce044a1	9494f62302dba6522919c01cd2af20d7c3535745e8e4468c2982c4374376f01a61a31fdf53e13a7099c8d32140dee25c9eda5b38e8c206600717d283886eb1df
ruby-1.8.7-p17	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p17.tar.bz2	0119f0af48eafe4d7b8cfc95f23588556d25cc21	f205c586764ffbd944b4ec6439bd08286e3e7b27bc9448e74949e76c63f6016b	ffe10d69576fa1e7c62cff6a2f7b488e22c19a137120bf7944db2023b4d6e2f63d260b22f8343482312b665ce58c0ebd2f35094915e065381d2e8c8fd988493a
ruby-1.8.7-p371	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p371.tar.bz2	2a709358417330cfacba6b9f8206eab577640b2b	2dd0e463cd82039beb75c9b9f4ee20bef5f5b5ff68527008e5aee61cfb3b55e1	992bb7a4b53f9112443230fe17842fa9500c04fbf4fabfe1c2c7b51fb90b3366354aeb6aac1850760fe3ab413cf6d970bd19e9ac0e613f2248a53dbee0e7ef3a
ruby-1.8.5-p115	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p115.tar.bz2	a790db642ac6ef6cbfb77c7e949c818ce46106d8	3b5b799d6445b4ec8bc8b2944c6797dbd031b22e1756c9ae8b08c1f5d6cdc398	bac28a8ca2a42cf1cd7fcb24ceb4d7cc6773a66c9e40373cfa46f4a4ce34001843385eb0b125ae1631f82be5f25d7a415b3ce2d2306d21403c3ff7daadfd4a5a
ruby-1.8.7-p17	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p17.zip	dafb8d84dba662b15fcf7bdf24d3a633d35b5af9	58639c0d444782f3af9e45f90ff8b4d8047032b12e87d82fbcd4c608e43030d8	d04b327dce5a36b6d27e98dcabd18f9f8644fb552c7aef40f6b62daa1c058ad930ec41d2465870adc3d37cb967e60aae068c9d2ff9c3598edead68e17aa2379c
ruby-1.8.7-preview4	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-preview4.tar.gz	39ccfc4b23ec9c844421b3d7113eb962d4ce7bc7	9e45e09ae12e0bc0c89be20c588f26b0fdddf9f1bdb2d2b59ecedfbb7f1cec3c	a6ebf721039456252290f38838c990e3a2942fe777aeb91594f602c8949d39fc388a198886a5cbf4731a68d245efc1b5fa17539412e02f354b04c4a67acd70fc
ruby-1.8.7-p248	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p248.zip	ac7fa4805d8538e0b69ba1455662ce749d1b3160	c133ecf35d5509e61443db05c9691bea6c6f63b87600a452b742014767bd98b3	8ff8ad41de614b562f9df999a459fe99bb2b42daca34b164b8ae4241cf96ee3d9343ec421d7a522e9d7a8d6d2df8fb6f33d7b768824d62cd2543e134c5973d1e
ruby-1.8.6-p110	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p110.tar.gz	0954a9d308d12393e2a6880743f752eb171bbe81	d3f11ecaf2b0bd7bd3f0bc24007b1c7c12640c55cd40e8e4cc396ba835186fbe	a09683d58d3db8ec4f2271c5db2677dfa792b56df2c42416a226468a3c58931bb3a350d5714a041fff564c19f7fa06d03e5f7a8b2770595b11e241bce152ddb0
ruby-1.8.7-p370	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p370.zip	88934f949f220a002f66e1399a438f725670abd8	9505d4d6fe4388d1a05a3a0bbb3b018681f6c6005109af24e22d9397b4341202	a5db0ab307e13d16342f77983a545a6331aee4184deba5538c702ce54b33ddebdf8287ef9073e40c4b2c8ef642fa09ddb1623354102c293b9f924b26bbd96f02
ruby-1.8.7-p174	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p174.zip	d05c143fb74e55762996a90ec2f8585b5a932b64	0b21024be3d77f13df938cbde5664d5aef3cf4cc168e331130e74980a4f9087d	3beca9a1ffa35457f209afeafa6ff4bf23382aacbbba07bef479deb0e9321a5a43ff8e574b326ba31d5cb776079e087c740d1810772c8cabaf36800c65af1e75
ruby-1.8.7-preview3	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-preview3.zip	2a48db1c735fb13aba9b4006eb99e071d084c415	1659a25e30119e207580b5f05540bf58244e8cef64de8c6a18e1813b1efbfa3f	1d3e70ed0539d8fddfb8dec15b930af4c0fbe31019f04e24a8daf4f4cd38e8b14f3bb5c7e65edd3e7601e247f993d4c4a1a7863798e8171a7f3f4cd039ce2e3d
ruby-1.8.5-p11	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p11.tar.gz	37bdef887508bc47f02d7c8be4671688cedd3ced	406139afebbab277da8a065bf3015f8d80ccb9ea4d7b6610e989d378c1811057	790077e2e8ceefe29e8f6bf9d3978ef2c8f4fc36d992b5620abb0ceecfe1881391b34a7cb895cb00ed1e2db256c42729ada56826b49cd4aa895c420a9858895b
ruby-1.8.6-p420	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p420.zip	9b4030c08df758a07ff2eec2e429dd70a3f731b6	f231127152912be0969800cfe78d68cde4b87167020d2da5fc24a14caa4ec2ae	ce97e1352aabf9e746f808dbdfbc1626be200bf7ad5439f645e441d25cc640c648ebef29518a3d3d81059608993bf41272a35dd520c7d163f3b37851ad1aa336
ruby-1.8.4	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.4.tar.gz	93999577c7fc4decc6b2fe8fefa96e743f278fbf	71432841b3965b7ab2d83f0dc7c3049195ea4e9267a8dc2d825a8a0466982930	954f56941529a9a5846a6821cc3d61f19486b0ff9acf5292674edba6bb916746f4df559f64a92f0289e84089605275a29f8e545b74489a10ca240c4cdad83ec0
ruby-1.8.7	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7.zip	e21b0430bd77ded66ec6aae90aa35560d5017ffe	805987ad167d8f9cac90e4b9342686e96a7708664111be27a3c6d680ce21d6c1	ca0934ee4a6e6234635f48cba2647f8264f8055ba8a7ac7a314e2d220f9db163e3d6bb9a51a4c4805340aee35b5898cbcd56c452c280d13d51bddb16c4f3832d
ruby-1.8.5-preview1	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-preview1.tar.gz	ab9e486aaccf2e5c86dd0ef5f929acde4993715b	6c20bca328fbca08ab83b6de19ec0a6398f3fcc843744123a9c23613ee25e341	42f8ce4ed5c9d2e14388d9c43a71d0d259b09d259f96d2d5cfc0b5d0bac917b263cff3b69401a29eee540420606daca49db3e8a303d7bdec3b0c47ed428d0bf7
ruby-1.8.7-p352	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p352.tar.bz2	9f3d039e9bfeda54ea2c2175bbeace375a1ea1ae	9df4e9108387f7d24a6ab8950984d0c0f8cdbc1dad63194e744f1a176d1c5576	30ac829da3cbddecb85318662780bca627eab72cad97882eac1ab20678d9609d603cfa9e33a80d701f7112a3445d94b2c8ce5ad82a6865ef86387d931d0a6a3d
ruby-1.8.4-preview1	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.4-preview1.tar.gz	ba464f80e2df69c81ecec3b9a23f39c5412299d3	7770ac25312e19133b36a37fa262541b59c72a130d42ac9a972ee1497cd9aa42	e987b66d2d3acf3d9f742f6542de9567c5b679dbffa73c13b0b812e08bbaeea176be2d61e3dd1965e73ff8400f125200fe02023ec68431b7519aa2942b6e321c
ruby-1.8.2	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.2.tar.gz	409a917d3a0aba41f45bd053b767c85b2bc35ffa	34cf95791323c96dc92c672c16daaef69f00a0ba69e1c43bab893ae38b7eeb3e	bec342665f64ce991793f04859324bb910e04e99bc348481110758b51cd1fc0cb5247ac48b0e3f13442932d21c3205574aa9b1bb53ee42d88fc73291a2004f5d
ruby-1.8.7-p334	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p334.zip	eb33f3c2b375ec877263179ed621071f79c0badb	8be28d723cb1831d11bd5ed94b5c8115230aca6a4aba8798cc1b7ead1c237274	9fe267a0f2b8abdfe90f99c1dd4f97843eb6b530525bec6def6432d435388f9a4e65da725f73f23433618dcbed6c3df6b49510786cee1a0274e65f9b119c7a74
ruby-1.8.6-p399	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p399.zip	55c20dc52acf2fdff13a6b4d933a2fb27ec8e73e	6db16f10fdb87fdba73ca0260875a6092b83549ec772b23685dbe6adcc58fd50	f7a0583f9a3ee65708110aede2fa394da894e358bcc305af9e49de9ee7f043f9ebe124c58c7cf725ebdb060ccf60823c1de0d2fe8be04c3f5e609f2ab9c39622
ruby-1.8.2-preview2	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.2-preview2.tar.gz	ff70f9510b37f9fad54536ec6742b8a8c0381169	d798cf49beadf4c400ece749e38a596cd76cd3110dac9f9ba0b3bf533650d649	5a8dcb909e7740f7863e7a3594c1fc9d40eb6fd248f11deff4b2cd6b1010748c6224ce3916fa75a8ec8b2fd6d039c3c4dd4d59d3844ad211f85d585726ea6890
ruby-1.8.7-p173	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p173.tar.bz2	7dd92fedb49f8db5de7c501f5f0a27efd5e94010	7cec49bc4afb82188ca4bdb5a0400ec7ede6bf0937af9dd6acaca4e54b8aa760	2f60dec791a58d15af8657d07da59e7a922cc4dc5b658b240b1b956703a7ff10b7b934da0b4fe3ed23b76e2b5a6376bc1cd2d2342f16e7aa7e009f7cbfd2b9c3
ruby-1.8.6-p398	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p398.zip	a35ac9ab9c369eec89f7752ce50614243a14b1d5	9c6edb867cbce101906a121228f1169ace72fbf12281b288c839e302d0451307	25b58450be276c890e673b7bbe7245c0ae1b210036e5609a890865212a4e1327d41171110429e7ae53cff13736c58bfc41b456c095e2d5526187ace29dea1c84
ruby-1.8.7	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7.tar.gz	a6cbe17b90033446b3f3940c898a485b22410175	600dccf13bca3e4179fa6ff554220ce4ba67ffc72bce1ac3bf74c2599c03a0ca	91a90eb254ce58a6ee1aeb913c75887838855f886a6f989bc983be6c0b8c79007ce3294b065592ff32e2355220de9e09674a4175f14c9ec2b47960e6d247bf06
ruby-1.8.6-p420	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p420.tar.bz2	00e977ac46df0ccd1545657426439a82f44bf284	5ed3e6b9ebcb51baf59b8263788ec9ec8a65fbb82286d952dd3eb66e22d9a09f	45a2fa389184cd2ba8aacd2588ae6161f6ed854ca1029bb8aa9eb9413b496d4f2adf21e376f356a0996b960d68752dcf86245eff00661e6c7cf3ece315dc7a64
ruby-1.8.7-p374	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p374.tar.gz	2fc15677e03b84695ea3a749ffe86e6719896cf0	876eeeaaeeab10cbf4767833547d66d86d6717ef48fd3d89e27db8926a65276c	85cab9082a96d78e0369f690b508db85ed5ed198480562d7c99804bd03aff2aa0da21c3b6c133c129f57b03edfd2160c43994f7d13cce13b62ca75f31984496b
ruby-1.8.6-p286	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p286.zip	9cd42db0b52cf74f7d0ac54f4a35a032f460d0d3	7fbe51d1800385e9d11270fc3d7a2230af56b540956fd5f690ed0f050db321cc	29b103b2dd21b95f1a9d57b6d0f4f65b9ad3f80e3d35658b88315807977da7f7f09563d481798c9938a51feed2861c48049e93d6adbca1d44b801e4fef775dd5
ruby-1.8.7-p72	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p72.zip	410f0cd3769ef4005e8734e70ba66aabb1800606	77e67be4aa8c3e041e1d20d24e5fcf2e33ad9bccb3da3332b6c0a5b648334903	c9bf1129355fb10b07b61ed77639bf6cd8430cf69ff24e7011e3c54d53a34a4203256d3a94463e9ec5ad10ff99d0ac5de80cfd8a29730537e57fc2aae9a47db4
ruby-1.8.1	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.1.tar.gz	894cb1e7624b74e699d127344ce5600fc3a7d515	d0f1e19fc7a14233ed0e1335867f7a7ddb18b85ab4c58795c5fc5a562710de4e	f9bc07f4059f88caaa27d93017975d3e0d56d46928f6ae848d305af30b24ba5907bbe8286b9289a589b906dc848d79a44afaeb3f75a21ec6aa5c3e63a2ba6410
ruby-1.8.6-p399	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p399.tar.bz2	4a7b5ec1ccbeb8c6c0c49c844471a5ee14cdaa98	20ca08aeefa21ca2581a9791f8f9ace3addc92bd978cf36f2f95c109085a50a7	86d61f0d3ac251d77273f7ca3075c88ed7482bda069bb33921c953bf3ddcb48a9129543dac310a78c82dad137526ab057cfb86fbeda8444b99ea684f0a589517
ruby-1.8.5-p115	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p115.tar.gz	0a4446179f0fd47143e3d8250f56dd61bdd26473	bd7989c07230962e5f79e2556e0c1043483dc981b11467be3f4de4bf20f56e47	7fcdfcc77f5d9131b21d48d4c26c466f244e01b2a4ebb7de96431581a1b75f4b4fdabafc35c7443dfe9048e9d7343bd1bb8e6482286984380c9dea17e8d5a899
ruby-1.8.6-p388	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p388.tar.bz2	175e7f1571761e522e88cc8a8ed123f000c99c59	8536b18413f2475698fa275b356daff6ceab5232bc503496f4afbee64e8b4abc	6ac4f591a3d3111e752bd6415f70ca7ab9fd719ef89473df99e964c4dfdac9488189fededed463d54d766085bccb0108a6d99780aa945ec821f1bef826fc4dac
ruby-1.8.3-preview1	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.3-preview1.tar.gz	3d48691c6601e0b8fefdc3fecc94a297582b4b02	82d3e8befac9646e7d61222d5f6e942ba7d5066b3beadc30b8f24c134f50a122	45ca0f632b2db8177db7eec1af8d0aee9c871bc65d697549ae31e99a632ea87f8edd611756e8a2eebf47fd58885d518498a2e1497a84d2c26e8fc03e136cde07
ruby-1.8.6-p110	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p110.zip	95f7d257e6cbbd52347ee17e5fd1021c05e9aeba	b7e857bdaddf9bc5ee54f3e05f6291a796f3dbb00ae76fb2f3c31254ec9510c8	d49a174ac8dc866e3c726e2563372f825dd34d8192297e0c9123733d048aa5e1402131ef9c974c8035124911b1ff41d8763c1bdec8dab83cafef5948ff19628a
ruby-1.8.6-p110	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p110.tar.bz2	b9c980dabd6c99f3663d463a586b18f2637c9e5b	88a8a63dae9219fa38faa6c308dbfc9ac9e9c15f6d8f6848c452b9c920183169	9cb265aad1a5cf12ab2e0bee126e99f0d0c4339c57430178029300aa775442a5c8a0a4ad79171a6bfe0cf9c58fb7e8294879cfe0ae74cff299beef09ecf66c19
ruby-1.8.5-p115	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p115.zip	d54bab8cccad95c5a03f82171b039d375f253e52	f96d4c1973741bea8e5270ba468cf9af79bd81ae9222ab791043752bb90f5ca8	91e881ea721917cfff9ccda7ca4f141bb9a8fe2cd36fcd4858a0d029dd3db9009417aae66a916e0d0057812c968e770c21adb89b1ac52cfd70b4f2101c6b1596
ruby-1.8.7-p357	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p357.tar.bz2	ba5ec0ab663976f00fb405be6cfef546bcf0e4e9	5c64b63a597b4cb545887364e1fd1e0601a7aeb545e576e74a6d8e88a2765a37	c8ec885ed4598ac29bc21a328b6c659feb85b71fc18e2ed6c5fe41ed94131cbb59b128e24015fd482e7e19cca349ab519dfa0eaf52f6b1bb77db41b8c8525765
ruby-1.8.5-preview5	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-preview5.tar.gz	c714341e8523942ffaab80d3b23aca65dd8759d7	3070025c523ee99c8ecae17cfaa27aa74e7c4e6946cf5d922aeafe5e0016429b	28e48386a6ea4652808fa27b5e9ba594dfd547f942dd1c5b5befa4e3fc6ab153d4d2596a0f6cc842097d653c6f9fa7e0d1169f49954cfdff97c38f227a5d9dcb
ruby-1.8.7-p373	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p373.tar.gz	30548ce16bf978b5f12e2c7fab8384e7818ff695	27ae84bec01ee1f382e4028741ad5e1a1e61947361615d1c9c80cb24c84b643e	906c79bb6f03a79192a8c5d230a2f4fbc7773c7f62f1c5b143d36c14ba4958dad0c106091958bb5d896e1596e0f7dbd055bfe78a82e4a719a7907174ad8c2e45
ruby-1.8.7-p357	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p357.zip	2f061c260864a3f32b4a5f223152295355f212e6	b7672524ecac77e7f4bdbbfa5521109a0ef514d22bc726bad073d83b6044d445	a09df7b7a179ccc0cb6b9e9e3d81754c534e65ed7d778c8211dff5027bf5478d8f8a0cf61e4689de364aea42761aa731d7ff2c8d26c5639beccc5b7954417e79
ruby-1.8.6-p114	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p114.zip	3d2baaa682c635254a9b384b909277a931959e64	ecd80e33ce136d3144fb20c42162999e6cfa6387192e8cc91a6b2ff96d3dc12f	d6835b4f438ae10bf58c4c4c28288de56be36a799e8fc4504cd0c4afd5466e3034ba7b18b04b10af19a207cdc24bc271b5dd87fef9333a90f2ae18c36ccd116d
ruby-1.8.0	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.0.tar.gz	81f0e67c3daa666306e4e97b5319f7b4bf2bfca3	115c5fe0a15709abd1b64351aa1bed9c030d1f3d77cad3f2f2b50b3704c201f1	118f824478a1c26ab37e0c04a6c9a322d7aa44e7eb98baeaf8c5f24b83ab28ca5107b37b80a6901c3a698c1cd6bd5ead09fbbed1c17d29d1fd7fd3927921aea6
ruby-1.8.7-p371	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p371.zip	c0036bb04feb6bc064f9ddc15abc9b02f420b139	d308ecc20619096276545a3eefee02873b883507e69d74bdefc5f8de47e1e3c2	41051d4de2f26981831778c458abe452d0bc699dfe4d2160d7b6a30ac4928bf80293e3f398e9243ed46a0c927c6fe34a63ba4accbf39d6b01ac0393795a73b20
ruby-1.8.7-p301	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p301.zip	d036a7cdc8434b382c51c68bc8f6076433938287	591c9c6a4210698582fd14f18a715ce19d3a3e4578a7afad2c1e4e126e5cfb0c	824a01c25edb6325c97f8355c0572f6a277540aa67d195b1968ade19021b057db683ed906973f7671a34d635c5084d046d4fcd0ea8a1eba5b7aa144e7306ca1d
ruby-1.8.6-p286	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p286.tar.bz2	7396c70302aa4c76c98f90349114ce4627749f41	d800552900e1157bbeaae39a4c253683b2444820a5d1ba0a207a13cc469168b7	d2fdc32c2d49e0cf97c51cc435038173772524ffc3bee60b878ebf0fac63cc94f0c6522a3bd8a96826c57985e016bbeee45285269b3cc3d28fea5aa2471e30f7
ruby-1.8.4-preview3	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.4-preview3.tar.gz	497c83846765af8994e0157bc8cf74cc387ec370	57e7cd9cda171f09d08db5d621b861b30caf716d50ff2003a0f241cdb46dd681	9930cca642357c11fc2fb671e80738700a8cbee4e31f93774dd9e5e658d2daa13b7a1b3aa508ec96f9c28088c5d80f4acecfd1ab09e7219b749491b684a0eb75
ruby-1.8.5-preview2	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-preview2.tar.gz	a36b73f4d09122fa4aa22d8c2e9a56b38bf9bfc8	62722f163951fb70b1af4bbd7942605d443795ba180bc7d2c2154132e6a6af8c	b288ddc5712342fa30474ea596e2129e0a2271d4614dc8ae411b070d3c8326ab2501b9e394aaacaa4204778bd319bef5b83569368e791eca376719b1e7ad00da
ruby-1.8.6-p230	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p230.zip	48b226b8727df3d71103722ae691cc4f184a7bac	311d9a7e97fd8419a8056a4971e957d99dd6a986496119b40731035472e8e8dd	16a7de7c8cfd53ded787ccf9ea53151e88a9b19dbae005ef7f4fda7300adacd353009e5c7e99912dda7c46f97327d4dd1d75d9506e3884229600a824e6d706af
ruby-1.8.7-p71	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p71.zip	23ac4b2f89bf38a531febd3f26d297305776bf4a	6fc836f0e58442a0e128910ad9959c3e9814912b5ad8e48c279a04ed77e5a8f2	a25a57d85ada1ca9ea115321b832ed18cf398118d94f15caa1b4353dcf1a6aeca8835c64be4c6c1abc7ae32bc83fd0527618ba2a4204fd26efaa69c32b6eb682
ruby-1.8.6-p398	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p398.tar.gz	7d1b9a9a91a9c88b1c0f6820988379c2415e3ad3	37181c88a8bb6903da9ff2e61c5cb5a3068f11bcd7037c4e0ddd8c5d59da0d22	bbc3ba1d7223a08c81e28f204fd91485c4586db199537936d12e2ed45f3a180308107a788e8a15c9cdf6d7dfe42f20650de96a6abc973521e13b1f23725340c0
ruby-1.8.7-preview1	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-preview1.tar.bz2	aeee8958d11309a6b0400a11a429920ac8ea82ab	e432ab1ab9b4570c0b7fe5c0c2730de0fda4c49a47811ea3a9170a311cf110b9	854f3da0ca089e08ef5282180da5123db2815964f4bbc63d467b2e3d8fbb99600127abb69b5dda849bb181986d4b440e5805c9f8cb7458863fca58dffa4efdaa
ruby-1.8.6-p114	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p114.tar.bz2	9929782935ebb77d040593a010b8d65b03ce6e23	4ac0d0271324c54525210f775e5fcc9a37e3d8a10b96d68cdfeeb361c6f64a63	50bf3a63261d1319edcb9ea610fe66c9a368319fab9817c1293949b8aed4e7a51af5fee7ec5aad9cf75cf301e9853d56bc272c87e10bb4f0684b1b4493fbbf2d
ruby-1.8.7-preview2	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-preview2.tar.gz	cba31385aa8d9a8f4eaa2686ade2d80f3732361b	e969a88f91b26033e32f103e2db352d34a604c826789a1eb748fcb971fc9f602	9fc3217a2b24e31841f69df473179e7ae8f5ae39595244f41dc5e70eeef02b63b2326ba6ac73640806e96f7f77b01a494f3422e34b934f085c908f3fabc665a9
ruby-1.8.5-p231	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p231.tar.bz2	46d05ddafdca1eb5ae9c385792b998ff49f0d1f1	b31a8db0a3b538c28bca1c9b08a07eb55a39547fdaad00c045f073851019639c	d13b0124ffea8159ff8278ce62a82620a2cff5a683f303f2a528c80dea8fcc7786a069e56d54b91dc18bb2ac5cc656c43038a5993b6e3a2915a4606aea171154
ruby-1.8.6-p287	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.6-p287.tar.bz2	29b02ccab3c1d6b4a71148ad960e65b5f892fe17	ac15a1cb78c50ec9cc7e831616a143586bdd566bc865c6b769a0c47b3b3936ce	b6d6b6716a304c2f0e17e0d66dc5cb23c2ed71ba4ced2d71dbb75af1e454ccb250abfdff55f196d4ebbab38cb9f0a3fb11c9eb50602af6e6d338bac762a98b7f
ruby-1.8.7-p373	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.7-p373.zip	35295d23a59aaec75a4f43b299e16593ce80b530	4a53d5c0294bcca41d9c9ed6b3b305a7aebe957672966e5ffaaa1b3a7a0955ee	2ae3bb87608de6eb7af831a566c57d3ea616b55358c35517be6d4324e9942e6c2453730b09be002c5c35b3c853e22d45b59421ee3a4ae820e51e0883e55f79a1
ruby-1.8.5-p231	https://cache.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p231.zip	417e322da87fe92d22e3fa919e7a9cba444a52a4	28e1b6d86720f3932a24fbebbec7fbcb474c494604a909a440689cdf9484e017	222cc20ca549950047b43eb3dee7949131f7ba78094f1d2ea7ede43884c959946541ef5b5203baf1acb9800d78c69ac671f0d01dfbab90dc8e19876ebf43377e
